,n_EMPL,TOT_ARPU_3m,TOT_LINEAS_FYM,ARPU_F_3m,ARPU_M_3m,TOT_LINEAS_POT,cADSL,cFusionado,labels
3770,0,47.31,2,0.0,47.31,0,0,0,1
3771,1,42.6039,1,42.6039,0.0,0,1,0,1
3772,1,56.65,2,0.0,56.65,0,0,0,1
3773,1,96.8959,2,96.8959,0.0,0,1,0,1
3774,2,116.5623,3,105.3823,11.18,0,1,0,1
3775,0,119.3953,3,119.3953,0.0,0,0,0,1
3776,4,56.0984,1,56.0984,0.0,0,1,0,1
3777,0,185.4996,3,185.4996,0.0,0,1,0,0
3778,1,300.6966,5,290.3166,10.38,0,1,1,0
3779,2,29.9002,1,29.9002,0.0,0,0,0,1
3780,3,45.6478,1,45.6478,0.0,0,1,0,1
3781,2,13.67,1,0.0,13.67,0,0,0,1
3782,2,37.46,1,0.0,37.46,0,0,0,1
3783,4,24.18,2,0.0,24.18,0,0,0,1
3784,1,14.7104,1,14.7104,0.0,1,0,0,1
3785,1,45.0945,2,36.6645,8.43,0,1,1,1
3786,3,21.2673,1,21.2673,0.0,0,0,0,1
3787,0,13.01,1,0.0,13.01,0,0,0,1
3788,0,26.6911,1,26.6911,0.0,0,1,0,1
3789,1,53.72,1,0.0,53.72,0,0,0,1
3790,9,34.5745,1,34.5745,0.0,0,0,0,1
3791,2,31.8294,1,31.8294,0.0,0,0,0,1
3792,4,134.0056,3,123.5756,10.43,0,1,1,1
3793,2,92.4733,4,82.1433,10.33,0,0,0,1
3794,2,42.6834,1,42.6834,0.0,0,0,0,1
3795,1,68.12,2,0.0,68.12,0,0,0,1
3796,0,6.3313,3,1.3413,4.99,0,1,1,1
3797,8,39.7023,2,39.7023,0.0,0,0,0,1
3798,2,38.5193,3,3.5793,34.94,0,0,0,1
3799,1,31.7667,1,31.7667,0.0,1,1,0,1
3800,10,41.4454,2,32.1954,9.25,0,1,1,1
3801,7,0.0,1,0.0,0.0,0,0,0,1
3802,2,68.7842,3,45.9342,22.85,0,1,1,1
3803,1,302.1197,6,270.4597,31.66,0,1,1,0
3804,0,175.3091,4,163.4191,11.89,0,0,0,0
3805,0,38.5295,2,38.5295,0.0,0,0,0,1
3806,2,48.4734,3,37.8334,10.64,0,1,1,1
3807,2,14.03,1,0.0,14.03,0,0,0,1
3808,1,27.6002,1,27.6002,0.0,0,0,0,1
3809,0,30.0,1,0.0,30.0,0,0,0,1
3810,3,40.0676,1,40.0676,0.0,0,1,0,1
3811,0,4.7807,1,4.7807,0.0,0,0,0,1
3812,0,9.92,1,0.0,9.92,0,0,0,1
3813,0,14.4852,1,14.4852,0.0,0,0,0,1
3814,0,9.0,1,0.0,9.0,0,0,0,1
3815,0,12.4,1,0.0,12.4,1,0,0,1
3816,0,45.5236,2,33.0936,12.43,0,1,1,1
3817,12,20.1,1,0.0,20.1,0,0,0,1
3818,0,9.92,1,0.0,9.92,0,0,0,1
3819,0,123.5195,3,89.0095,34.51,0,1,1,1
3820,1,125.8726,4,105.9426,19.93,0,1,1,1
3821,1,95.79799999999999,6,60.628,35.17,2,0,0,1
3822,1,193.3623,4,193.3623,0.0,0,1,0,0
3823,2,9.0,1,0.0,9.0,0,0,0,1
3824,0,21.49,1,0.0,21.49,0,0,0,1
3825,1,44.66,1,0.0,44.66,0,0,0,1
3826,2,48.06,1,0.0,48.06,0,0,0,1
3827,2,31.9356,2,21.5956,10.34,0,0,0,1
3828,2,48.76,2,0.0,48.76,0,0,0,1
3829,8,14.5361,1,14.5361,0.0,0,0,0,1
3830,4,37.19,1,0.0,37.19,0,0,0,1
3831,0,27.7198,1,27.7198,0.0,0,0,0,1
3832,2,44.3962,1,44.3962,0.0,1,1,1,1
3833,0,247.9141,4,154.8341,93.08,0,0,0,0
3834,1,39.9225,2,39.9225,0.0,0,0,0,1
3835,5,43.2174,1,43.2174,0.0,0,1,0,1
3836,0,14.5509,1,14.5509,0.0,0,0,0,1
3837,1,43.8606,3,33.4006,10.46,0,1,1,1
3838,2,28.5046,1,28.5046,0.0,0,0,0,1
3839,0,20.76,1,0.0,20.76,0,0,0,1
3840,3,10.74,1,0.0,10.74,1,0,0,1
3841,0,39.9863,1,39.9863,0.0,0,1,0,1
3842,0,45.5258,2,33.2058,12.32,0,1,1,1
3843,4,44.128,1,44.128,0.0,0,1,0,1
3844,2,635.3691,4,59.9591,575.41,0,1,1,4
3845,1,253.8801,6,169.5801,84.3,0,1,1,0
3846,21,43.2314,1,43.2314,0.0,0,1,0,1
3847,3,50.38,2,0.0,50.38,0,0,0,1
3848,0,18.42,1,0.0,18.42,0,0,0,1
3849,3,22.5498,3,21.0198,1.53,0,1,1,1
3850,0,15.5028,1,15.5028,0.0,0,0,0,1
3851,4,21.54,1,0.0,21.54,0,0,0,1
3852,0,4.3481,1,4.3481,0.0,0,0,0,1
3853,0,0.0,0,0.0,0.0,0,0,0,1
3854,0,45.1864,1,45.1864,0.0,0,1,0,1
3855,3,63.3932,2,45.7332,17.66,0,1,1,1
3856,4,54.0628,2,45.7428,8.32,0,1,1,1
3857,0,118.1355,6,69.2755,48.86,0,0,0,1
3858,0,241.3223,8,172.4023,68.92,0,0,0,0
3859,1,182.773,5,136.293,46.48,0,0,0,0
3860,4,49.3507,3,34.6807,14.67,0,1,1,1
3861,5,9.0,1,0.0,9.0,0,0,0,1
3862,2,9.92,1,0.0,9.92,0,0,0,1
3863,0,10.0,1,0.0,10.0,0,0,0,1
3864,2,38.64,2,0.0,38.64,0,0,0,1
3865,0,28.1,1,0.0,28.1,0,0,0,1
3866,1,16.6169,1,16.6169,0.0,0,0,0,1
3867,0,9.68,1,0.0,9.68,0,0,0,1
3868,14,45.379,2,45.379,0.0,0,0,0,1
3869,0,61.54,3,0.0,61.54,0,0,0,1
3870,2,60.9,2,0.0,60.9,0,0,0,1
3871,2,66.2871,2,40.3071,25.98,0,1,1,1
3872,1,96.74700000000001,2,96.74700000000001,0.0,0,1,0,1
3873,0,54.3403,1,54.3403,0.0,0,0,0,1
3874,0,213.0498,7,199.8398,13.21,0,1,0,0
3875,4,46.23,1,0.0,46.23,0,0,0,1
3876,8,9.0,1,0.0,9.0,0,0,0,1
3877,0,40.2326,1,40.2326,0.0,0,0,0,1
3878,2,18.3597,1,18.3597,0.0,1,0,0,1
3879,4,43.3387,2,31.5387,11.8,0,0,0,1
3880,1,16.5144,1,16.5144,0.0,0,0,0,1
3881,0,9.0,1,0.0,9.0,0,0,0,1
3882,2,43.2532,2,33.5632,9.69,0,1,1,1
3883,0,33.58,1,0.0,33.58,0,0,0,1
3884,1,32.23,2,0.0,32.23,0,0,0,1
3885,3,5.7435,1,5.7435,0.0,1,0,0,1
3886,0,54.73,2,0.0,54.73,0,0,0,1
3887,0,19.65,1,0.0,19.65,0,0,0,1
3888,2,24.8,1,0.0,24.8,0,0,0,1
3889,3,16.95,1,0.0,16.95,0,0,0,1
3890,1,31.054000000000002,1,31.054000000000002,0.0,0,1,0,1
3891,4,88.3899,1,88.3899,0.0,0,1,0,1
3892,1,67.4534,1,67.4534,0.0,0,0,0,1
3893,0,201.6153,6,130.0853,71.53,0,1,0,0
3894,4,16.42,1,0.0,16.42,0,0,0,1
3895,4,67.15,3,0.0,67.15,2,0,0,1
3896,0,14.379000000000001,1,14.379000000000001,0.0,0,0,0,1
3897,3,24.92,1,0.0,24.92,0,0,0,1
3898,2,9.92,1,0.0,9.92,0,0,0,1
3899,0,3.4793,1,3.4793,0.0,0,0,0,1
3900,0,28.55,1,0.0,28.55,0,0,0,1
3901,1,9.6858,1,9.6858,0.0,0,0,0,1
3902,5,191.6546,6,147.3646,44.29,0,1,1,0
3903,2,43.1475,1,43.1475,0.0,0,1,0,1
3904,1,31.1979,2,16.5379,14.66,0,1,1,1
3905,0,19.2887,2,14.2887,5.0,0,0,0,1
3906,4,46.15,1,0.0,46.15,0,0,0,1
3907,0,43.39,1,0.0,43.39,0,0,0,1
3908,5,9.92,1,0.0,9.92,0,0,0,1
3909,3,68.85,2,0.0,68.85,0,0,0,1
3910,0,12.92,1,0.0,12.92,0,0,0,1
3911,8,46.6911,2,26.6911,20.0,0,1,0,1
3912,0,105.3741,2,105.3741,0.0,0,0,0,1
3913,5,57.8788,2,47.4988,10.38,0,1,1,1
3914,0,73.1593,6,62.5293,10.63,0,0,0,1
3915,0,406.8739,4,171.1739,235.7,0,1,0,0
3916,0,196.1252,6,154.6552,41.47,1,1,1,0
3917,4,214.2667,4,214.2667,0.0,0,1,0,0
3918,2,200.2516,2,200.2516,0.0,0,1,0,0
3919,4,65.05,2,0.0,65.05,0,0,0,1
3920,2,32.11,1,0.0,32.11,0,0,0,1
3921,7,28.68,1,0.0,28.68,0,0,0,1
3922,9,3.4793,1,3.4793,0.0,0,0,0,1
3923,1,28.1,1,0.0,28.1,0,0,0,1
3924,0,42.6396,1,42.6396,0.0,0,1,0,1
3925,9,54.42,2,0.0,54.42,1,0,0,1
3926,0,45.1908,1,45.1908,0.0,0,1,0,1
3927,2,21.4119,1,21.4119,0.0,0,0,0,1
3928,0,9.0,1,0.0,9.0,0,0,0,1
3929,0,86.6005,2,86.6005,0.0,0,0,0,1
3930,2,71.8072,2,57.0072,14.8,0,1,1,1
3931,0,902.1281,2,55.0281,847.1,0,1,1,4
3932,1,204.5054,4,157.5354,46.97,0,0,0,0
3933,1,271.0229,6,169.1629,101.86,0,1,1,0
3934,0,200.5998,5,165.5498,35.05,1,1,0,0
3935,0,155.7872,4,145.2572,10.53,0,0,0,0
3936,3,31.7765,1,31.7765,0.0,0,0,0,1
3937,0,18.111,1,18.111,0.0,0,0,0,1
3938,1,28.1,1,0.0,28.1,0,0,0,1
3939,0,39.9988,1,39.9988,0.0,0,1,0,1
3940,0,17.89,1,0.0,17.89,0,0,0,1
3941,0,12.36,1,0.0,12.36,0,0,0,1
3942,55,43.1,1,0.0,43.1,0,0,0,1
3943,0,9.48,1,0.0,9.48,0,0,0,1
3944,1,45.1544,1,45.1544,0.0,0,1,0,1
3945,0,39.9988,1,39.9988,0.0,1,1,0,1
3946,1,12.11,1,0.0,12.11,0,0,0,1
3947,0,124.266,3,124.266,0.0,1,0,0,1
3948,0,91.6943,2,91.6943,0.0,0,0,0,1
3949,5,58.507,2,48.126999999999995,10.38,0,1,1,1
3950,2,71.5604,3,40.0004,31.56,0,1,1,1
3951,2,24.048000000000002,1,24.048000000000002,0.0,0,0,0,1
3952,0,16.7024,1,16.7024,0.0,0,0,0,1
3953,0,43.55,2,0.0,43.55,0,0,0,1
3954,2,43.898999999999994,1,43.898999999999994,0.0,0,1,0,1
3955,49,14.7842,1,14.7842,0.0,0,0,0,1
3956,0,10.33,1,0.0,10.33,0,0,0,1
3957,2,14.97,1,0.0,14.97,0,0,0,1
3958,0,62.05,2,0.0,62.05,0,0,0,1
3959,1,34.08,1,0.0,34.08,0,0,0,1
3960,3,26.65,1,0.0,26.65,0,0,0,1
3961,0,160.2272,3,160.2272,0.0,0,1,0,0
3962,0,196.7982,5,176.0882,20.71,0,1,0,0
3963,0,206.2202,6,146.5502,59.67,0,1,0,0
3964,1,40.5321,1,40.5321,0.0,0,0,0,1
3965,20,15.2809,1,15.2809,0.0,0,0,0,1
3966,2,46.3742,1,46.3742,0.0,0,1,0,1
3967,0,18.79,2,0.0,18.79,0,0,0,1
3968,1,31.7788,1,31.7788,0.0,0,0,0,1
3969,1,20.14,1,0.0,20.14,0,0,0,1
3970,2,37.29,1,0.0,37.29,0,0,0,1
3971,0,47.6984,2,34.7084,12.99,0,1,1,1
3972,0,47.5993,3,47.5993,0.0,0,0,0,1
3973,1,156.7777,4,141.9477,14.83,0,0,0,0
3974,0,303.457,3,193.517,109.94,0,1,1,0
3975,0,18.22,1,0.0,18.22,1,0,0,1
3976,3,20.1,1,0.0,20.1,0,0,0,1
3977,4,37.9582,1,37.9582,0.0,0,1,0,1
3978,0,5.0,1,0.0,5.0,0,0,0,1
3979,2,10.89,1,0.0,10.89,1,0,0,1
3980,2,68.12,3,0.0,68.12,0,0,0,1
3981,3,15.8985,1,15.8985,0.0,0,0,0,1
3982,0,31.88,2,0.0,31.88,0,0,0,1
3983,2,44.1055,1,44.1055,0.0,0,1,0,1
3984,3,33.993,3,22.733,11.26,0,1,1,1
3985,0,30.0,1,0.0,30.0,0,0,0,1
3986,4,33.88,1,0.0,33.88,0,0,0,1
3987,0,120.0829,5,93.3229,26.76,0,1,1,1
3988,5,60.8762,2,52.2062,8.67,0,1,1,1
3989,0,196.6735,6,151.8335,44.84,0,1,0,0
3990,1,254.5001,9,180.9701,73.53,0,1,0,0
3991,1,313.4823,1,313.4823,0.0,0,1,0,0
3992,2,21.5899,1,21.5899,0.0,0,0,0,1
3993,4,41.3778,2,33.0578,8.32,1,1,1,1
3994,2,15.0,1,0.0,15.0,0,0,0,1
3995,4,45.7,2,0.0,45.7,0,0,0,1
3996,2,63.34,2,0.0,63.34,0,0,0,1
3997,0,12.5701,1,12.5701,0.0,0,0,0,1
3998,4,22.96,1,0.0,22.96,0,0,0,1
3999,2,25.04,1,0.0,25.04,0,0,0,1
4000,9,20.4277,1,20.4277,0.0,0,0,0,1
4001,0,9.92,1,0.0,9.92,0,0,0,1
4002,1,151.9948,4,140.9448,11.05,0,1,1,0
4003,0,9.92,1,0.0,9.92,0,0,0,1
4004,28,37.4204,1,37.4204,0.0,0,0,0,1
4005,0,9.0,1,0.0,9.0,0,0,0,1
4006,0,42.2042,3,33.8842,8.32,0,1,1,1
4007,0,22.7019,1,22.7019,0.0,0,0,0,1
4008,20,16.1384,1,16.1384,0.0,3,0,0,1
4009,2,27.28,1,0.0,27.28,0,0,0,1
4010,0,28.2793,2,3.4793,24.8,0,0,0,1
4011,4,98.4449,3,78.2949,20.15,0,0,0,1
4012,4,43.3676,1,43.3676,0.0,0,1,1,1
4013,3,23.04,1,0.0,23.04,0,0,0,1
4014,0,30.35,1,0.0,30.35,0,0,0,1
4015,0,36.48,2,0.0,36.48,0,0,0,1
4016,0,15.2054,1,15.2054,0.0,0,0,0,1
4017,2,31.06,2,0.0,31.06,0,0,0,1
4018,2,28.5111,1,28.5111,0.0,0,0,0,1
4019,4,0.0,1,0.0,0.0,0,0,0,1
4020,7,21.8346,2,21.8346,0.0,1,0,0,1
4021,3,40.6011,1,40.6011,0.0,0,1,0,1
4022,2,56.437,2,45.397,11.04,0,1,1,1
4023,0,125.5837,5,113.1737,12.41,0,0,0,1
4024,3,100.7343,2,90.8143,9.92,0,1,0,1
4025,1,186.2658,4,148.1258,38.14,0,1,0,0
4026,0,147.9197,2,147.9197,0.0,0,1,0,0
4027,1,9.0,1,0.0,9.0,1,0,0,1
4028,0,3.4793,1,3.4793,0.0,0,0,0,1
4029,2,50.08,2,0.0,50.08,0,0,0,1
4030,0,37.3706,1,37.3706,0.0,0,0,0,1
4031,0,65.55,1,0.0,65.55,0,0,0,1
4032,1,20.332,1,20.332,0.0,0,0,0,1
4033,0,14.11,1,0.0,14.11,0,0,0,1
4034,1,36.23,1,0.0,36.23,0,0,0,1
4035,4,21.6057,1,21.6057,0.0,0,0,0,1
4036,5,130.6633,2,130.6633,0.0,0,0,0,1
4037,1,15.33,2,0.0,15.33,0,0,0,1
4038,1,31.793000000000003,1,31.793000000000003,0.0,0,0,0,1
4039,0,28.1,1,0.0,28.1,0,0,0,1
4040,2,10.68,1,0.0,10.68,0,0,0,1
4041,2,47.7227,2,37.7927,9.93,0,1,1,1
4042,2,44.1253,1,44.1253,0.0,0,1,0,1
4043,5,27.0,3,0.0,27.0,0,0,0,1
4044,2,34.45,2,0.0,34.45,0,0,0,1
4045,0,114.711,2,114.711,0.0,0,0,0,1
4046,15,50.4271,1,50.4271,0.0,0,1,0,1
4047,1,259.1564,6,250.8364,8.32,0,1,1,0
4048,2,47.3778,2,39.0578,8.32,0,1,1,1
4049,3,27.3,2,0.0,27.3,0,0,0,1
4050,2,9.0,1,0.0,9.0,0,0,0,1
4051,0,0.0,1,0.0,0.0,0,0,0,1
4052,0,44.1288,1,44.1288,0.0,0,1,0,1
4053,2,44.0536,1,44.0536,0.0,0,1,0,1
4054,2,37.2526,1,37.2526,0.0,0,0,0,1
4055,0,17.8226,1,17.8226,0.0,0,0,0,1
4056,1,50.6597,1,50.6597,0.0,0,0,0,1
4057,1,118.5204,3,118.5204,0.0,0,1,0,1
4058,2,63.0298,1,63.0298,0.0,0,0,0,1
4059,3,83.0,2,0.0,83.0,0,0,0,1
4060,3,63.68600000000001,2,49.326,14.36,0,1,1,1
4061,4,3.4793,1,3.4793,0.0,0,0,0,1
4062,4,39.6034,1,39.6034,0.0,0,1,0,1
4063,0,46.1719,1,46.1719,0.0,0,0,0,1
4064,5,43.6167,1,43.6167,0.0,0,0,0,1
4065,4,43.0306,1,43.0306,0.0,0,1,0,1
4066,0,6.1912,3,0.2212,5.97,0,1,1,1
4067,13,53.18,2,0.0,53.18,0,0,0,1
4068,0,11.0,1,0.0,11.0,0,0,0,1
4069,2,17.3448,1,17.3448,0.0,0,0,0,1
4070,1,28.1,1,0.0,28.1,0,0,0,1
4071,4,16.75,1,0.0,16.75,0,0,0,1
4072,3,44.2052,1,44.2052,0.0,0,0,0,1
4073,5,22.1546,1,22.1546,0.0,0,0,0,1
4074,1,96.9872,2,96.9872,0.0,0,0,0,1
4075,2,123.5316,2,99.3616,24.17,0,1,1,1
4076,2,70.2444,2,59.9144,10.33,2,1,1,1
4077,3,90.6405,3,55.6905,34.95,0,1,1,1
4078,5,96.9561,3,57.4961,39.46,0,1,1,1
4079,0,235.6418,7,182.0218,53.62,0,1,0,0
4080,0,472.8843,12,462.5543,10.33,0,0,0,0
4081,4,53.0974,3,32.2574,20.84,1,1,1,1
4082,3,27.9724,1,27.9724,0.0,0,0,0,1
4083,1,47.4529,2,34.6129,12.84,0,0,0,1
4084,1,26.6911,1,26.6911,0.0,0,1,0,1
4085,0,23.8091,1,23.8091,0.0,0,0,0,1
4086,2,56.67,1,0.0,56.67,0,0,0,1
4087,1,49.8555,2,23.4555,26.4,0,1,1,1
4088,0,22.7799,1,22.7799,0.0,0,0,0,1
4089,4,15.7105,1,15.7105,0.0,0,0,0,1
4090,3,16.8488,1,16.8488,0.0,0,0,0,1
4091,39,3.0,1,0.0,3.0,2,0,0,1
4092,8,18.0,2,0.0,18.0,0,0,0,1
4093,0,114.6401,4,85.8501,28.79,0,0,0,1
4094,0,52.0621,1,52.0621,0.0,0,1,0,1
4095,0,141.2566,4,130.5966,10.66,0,1,1,0
4096,5,28.0993,2,18.0093,10.09,0,0,0,1
4097,2,3.8,1,0.0,3.8,0,0,0,1
4098,8,40.0321,1,40.0321,0.0,0,1,0,1
4099,2,28.8,1,0.0,28.8,0,0,0,1
4100,7,39.9988,1,39.9988,0.0,0,1,0,1
4101,0,56.74,1,0.0,56.74,0,0,0,1
4102,0,41.0332,1,41.0332,0.0,0,1,0,1
4103,20,39.9988,1,39.9988,0.0,0,1,0,1
4104,0,40.4026,1,40.4026,0.0,0,1,0,1
4105,0,9.92,1,0.0,9.92,0,0,0,1
4106,0,46.56,1,0.0,46.56,0,0,0,1
4107,0,17.7856,1,17.7856,0.0,0,0,0,1
4108,3,57.3668,2,44.4868,12.88,0,1,0,1
4109,0,126.6305,3,90.2805,36.35,0,0,0,1
4110,2,217.9924,4,175.8124,42.18,0,1,1,0
4111,0,283.3867,4,267.1267,16.26,0,0,0,0
4112,3,48.423,2,40.043,8.38,0,1,1,1
4113,1,19.4838,1,19.4838,0.0,0,0,0,1
4114,2,28.7211,1,28.7211,0.0,0,0,0,1
4115,2,38.12,1,0.0,38.12,0,0,0,1
4116,2,44.1876,1,44.1876,0.0,0,1,0,1
4117,1,43.8301,1,43.8301,0.0,0,1,0,1
4118,0,11.4,1,0.0,11.4,0,0,0,1
4119,4,14.26,1,0.0,14.26,0,0,0,1
4120,0,38.29,1,0.0,38.29,0,0,0,1
4121,0,38.0165,1,38.0165,0.0,0,1,0,1
4122,0,69.64,2,0.0,69.64,0,0,0,1
4123,4,107.7833,3,97.8633,9.92,0,0,0,1
4124,2,91.1175,3,46.6975,44.42,2,1,1,1
4125,2,97.7782,3,60.0282,37.75,0,1,1,1
4126,4,99.7122,3,57.4622,42.25,0,1,1,1
4127,6,82.5244,2,67.8644,14.66,0,1,1,1
4128,2,58.57,3,48.24,10.33,0,1,1,1
4129,0,270.175,4,250.725,19.45,1,0,0,0
4130,0,228.1562,4,151.7762,76.38,0,0,0,0
4131,0,160.7144,2,160.7144,0.0,0,1,0,0
4132,2,43.5589,2,34.8789,8.68,1,1,1,1
4133,3,41.5571,2,32.1971,9.36,0,1,1,1
4134,2,40.841,1,40.841,0.0,0,1,0,1
4135,0,54.57,1,0.0,54.57,0,0,0,1
4136,1,40.8252,1,40.8252,0.0,0,1,0,1
4137,0,51.69,1,0.0,51.69,0,0,0,1
4138,2,32.42,1,0.0,32.42,0,0,0,1
4139,1,51.81,1,0.0,51.81,1,0,0,1
4140,2,11.89,1,0.0,11.89,0,0,0,1
4141,1,764.45,2,0.0,764.45,0,0,0,4
4142,1,249.1931,6,169.3931,79.8,0,1,0,0
4143,0,168.5421,3,155.7521,12.79,0,1,0,0
4144,2,23.46,1,0.0,23.46,0,0,0,1
4145,20,43.9598,1,43.9598,0.0,1,1,1,1
4146,0,9.0,1,0.0,9.0,0,0,0,1
4147,5,0.0,1,0.0,0.0,0,0,0,1
4148,1,12.14,1,0.0,12.14,0,0,0,1
4149,4,54.84,1,0.0,54.84,0,0,0,1
4150,2,44.1302,1,44.1302,0.0,0,1,0,1
4151,0,10.41,1,0.0,10.41,0,0,0,1
4152,2,30.108,3,30.108,0.0,0,0,0,1
4153,0,123.6354,3,110.6354,13.0,0,1,1,1
4154,0,87.3197,3,87.3197,0.0,0,1,0,1
4155,0,110.0185,3,110.0185,0.0,0,0,0,1
4156,0,197.3327,2,197.3327,0.0,0,0,0,0
4157,1,41.1199,1,41.1199,0.0,0,1,0,1
4158,4,65.4706,2,54.6906,10.78,0,1,1,1
4159,7,114.8966,5,77.3166,37.58,0,0,0,1
4160,2,80.6782,2,45.2182,35.46,0,1,1,1
4161,0,72.31,2,50.39,21.92,0,1,1,1
4162,0,209.4302,2,209.4302,0.0,0,1,0,0
4163,0,30.8799,1,30.8799,0.0,0,0,0,1
4164,0,16.2213,1,16.2213,0.0,0,0,0,1
4165,2,3.33,1,0.0,3.33,0,0,0,1
4166,0,15.73,1,0.0,15.73,0,0,0,1
4167,0,44.6588,1,44.6588,0.0,0,1,0,1
4168,2,81.4508,4,81.4508,0.0,0,0,0,1
4169,1,88.54700000000001,3,78.67699999999999,9.87,0,1,1,1
4170,0,113.3218,3,92.4518,20.87,1,1,1,1
4171,5,52.5016,2,52.5016,0.0,0,0,0,1
4172,12,106.2352,2,106.2352,0.0,0,1,0,1
4173,4,69.3363,2,69.3363,0.0,0,1,0,1
4174,1,134.2004,5,113.1204,21.08,0,0,0,1
4175,0,182.7578,4,178.9578,3.8,0,1,0,0
4176,0,154.9296,3,154.9296,0.0,0,0,0,0
4177,8,140.9183,1,140.9183,0.0,0,1,1,0
4178,9,20.4119,1,20.4119,0.0,0,0,0,1
4179,5,9.92,1,0.0,9.92,0,0,0,1
4180,0,26.6175,1,26.6175,0.0,0,0,0,1
4181,6,20.2539,1,20.2539,0.0,0,0,0,1
4182,2,21.6572,1,21.6572,0.0,0,0,0,1
4183,0,28.2682,1,28.2682,0.0,0,0,0,1
4184,8,108.7397,8,49.9297,58.81,0,0,0,1
4185,0,99.035,2,99.035,0.0,0,0,0,1
4186,5,127.7334,2,113.6334,14.1,0,1,1,1
4187,7,77.837,4,66.837,11.0,0,0,0,1
4188,13,94.555,1,94.555,0.0,0,1,0,1
4189,3,76.2831,2,76.2831,0.0,0,0,0,1
4190,10,86.5392,3,86.5392,0.0,0,1,0,1
4191,24,92.6892,3,92.6892,0.0,1,1,0,1
4192,0,58.8335,1,58.8335,0.0,0,1,0,1
4193,4,55.4745,2,44.4745,11.0,0,1,1,1
4194,10,76.2749,2,76.2749,0.0,0,0,0,1
4195,0,86.774,3,52.544,34.23,0,1,1,1
4196,0,57.7616,1,57.7616,0.0,0,1,0,1
4197,0,194.2863,4,144.4963,49.79,0,0,0,0
4198,3,158.2011,4,124.6811,33.52,0,1,0,0
4199,0,194.9947,4,182.7647,12.23,0,1,1,0
4200,0,202.0788,6,189.5388,12.54,0,0,0,0
4201,23,0.0,1,0.0,0.0,0,0,0,1
4202,0,34.0776,2,34.0776,0.0,0,0,0,1
4203,1,17.5282,1,17.5282,0.0,0,0,0,1
4204,0,3.4793,1,3.4793,0.0,0,0,0,1
4205,18,54.78,2,0.0,54.78,0,0,0,1
4206,2,57.3026,2,39.6426,17.66,0,1,1,1
4207,2,128.5317,8,89.1217,39.41,0,0,0,1
4208,3,112.2206,3,53.7006,58.52,0,1,1,1
4209,2,95.065,3,61.085,33.98,0,1,1,1
4210,0,53.5405,2,43.1205,10.42,0,1,1,1
4211,1,82.2414,2,63.9014,18.34,0,1,1,1
4212,3,76.5717,2,66.0417,10.53,0,1,1,1
4213,2,61.2312,2,40.0512,21.18,0,1,1,1
4214,0,226.9156,7,164.4656,62.45,0,0,0,0
4215,84,9.92,1,0.0,9.92,0,0,0,1
4216,0,124.07700000000001,5,102.527,21.55,0,1,1,1
4217,0,128.6184,3,128.6184,0.0,0,0,0,1
4218,1,72.7892,3,55.1292,17.66,0,0,0,1
4219,2,94.4943,3,54.4143,40.08,0,1,1,1
4220,2,63.2954,1,63.2954,0.0,0,1,0,1
4221,2,63.5492,3,45.1292,18.42,0,1,1,1
4222,9,54.3051,2,54.3051,0.0,1,0,0,1
4223,0,58.4117,2,40.6517,17.76,0,1,1,1
4224,4,44.8599,1,44.8599,0.0,0,1,0,1
4225,2,58.8929,2,40.9329,17.96,0,1,1,1
4226,2,52.4751,1,52.4751,0.0,0,1,0,1
4227,0,72.0409,2,72.0409,0.0,0,1,0,1
4228,2,100.2664,3,64.0764,36.19,0,1,1,1
4229,10,108.5079,3,86.1679,22.34,0,1,1,1
4230,6,91.4772,4,41.4172,50.06,0,0,0,1
4231,5,120.9784,2,120.9784,0.0,0,1,0,1
4232,3,23.0757,1,23.0757,0.0,0,0,0,1
4233,1,65.97,3,0.0,65.97,0,0,0,1
4234,1,9.92,1,0.0,9.92,0,0,0,1
4235,2,48.2373,1,48.2373,0.0,0,1,0,1
4236,0,57.7934,2,40.1334,17.66,0,1,1,1
4237,7,53.0813,2,53.0813,0.0,1,0,0,1
4238,4,83.1937,3,55.0437,28.15,0,1,1,1
4239,1,60.9442,2,47.0042,13.94,0,1,1,1
4240,18,111.4912,2,111.4912,0.0,1,0,0,1
4241,3,78.0475,2,78.0475,0.0,0,1,0,1
4242,1,234.6701,6,194.4601,40.21,0,1,0,0
4243,8,3.8572,1,3.8572,0.0,0,0,0,1
4244,0,55.7557,2,44.7557,11.0,0,1,1,1
4245,0,107.5576,2,107.5576,0.0,0,0,0,1
4246,5,49.9651,1,49.9651,0.0,0,1,0,1
4247,1,181.4721,7,138.8421,42.63,0,1,1,0
4248,4,18.447,1,18.447,0.0,0,0,0,1
4249,0,100.891,3,100.891,0.0,0,1,0,1
4250,0,110.75299999999999,2,110.75299999999999,0.0,0,0,0,1
4251,0,109.37299999999999,2,98.413,10.96,0,1,0,1
4252,1,413.1235,7,303.3835,109.74,0,1,1,0
4253,0,209.4971,6,166.5671,42.93,0,1,0,0
4254,10,28.266,2,17.526,10.74,2,0,0,1
4255,0,102.7825,6,68.3025,34.48,0,0,0,1
4256,5,70.8357,2,56.4557,14.38,1,1,1,1
4257,9,107.6254,4,62.0154,45.61,0,1,1,1
4258,1,71.2035,3,48.5535,22.65,0,0,0,1
